method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
extractive,"Dyfed-Powys Police say the incident happened at Cilyrychen Quarry, Llandeilo Road, Llandybie, at 16:40 BST on Wednesday. 'Deepest sympathies' David McClelland, executive director for Tarmac's West region, confirmed there had been an incident at the quarry, which he described as a closed site. ""We are supporting the emergency services during their ongoing investigations.""",0.08,0.0,0.05333333333333334,0.006869054832332892,0.09708737864077671,-0.03379901126027107
hybrid,A quarry in the north of Wales has been closed for the first time since the incident in 2014.,0.2631578947368421,0.05555555555555555,0.15789473684210525,0.03906947081246992,0.14534883720930233,0.2606571912765503
abstractive,A teenager has died after a smashed concrete quarry in Swansea. It is believed to have been closed off.,0.3684210526315789,0.16666666666666666,0.3684210526315789,0.09029354637967854,0.4083393895348837,0.39000841975212097
extractive,"There is no alternative and these actions are not going to lead anywhere."" Similar protests were staged in Rio de Janeiro but most police personnel there did not stop patrols. In Rio de Janeiro, which has been struggling to pay public sector salaries, family members of police officers organised similar strikes at several police stations but the protest did not stop police patrols in most areas. Military police salaries there are the lowest of all 27 Brazilian states.",0.196078431372549,0.04,0.1372549019607843,0.012203354283233367,0.15789473684210525,0.10858600586652756
hybrid,"Rio de Janeiro has been struggling to pay public sector salaries, but police have not stopped patrols in most areas.",0.13636363636363635,0.0,0.0909090909090909,0.014769460698743886,0.0881057268722467,0.1196456253528595
abstractive,"Brazilian police have been forced to leave police stations in Rio de Janeiro, a state that has been struggling with a budget crisis.",0.2978723404255319,0.0,0.1702127659574468,0.01887476548949579,0.15217391304347827,0.1947546899318695
extractive,"Darren Maccormick, 44, was killed in Mendip Heights, Didcot, on 9 January. The two were also guilty of two counts of wounding with intent and of conspiracy to supply Class A drugs. Mr Maccormick, a father of three, died in hospital following the attack, which took place in the early hours of the morning.",0.19753086419753085,0.02531645569620253,0.14814814814814814,0.015836188993205727,0.15151515151515152,0.04115290567278862
hybrid,Two men have been jailed for two years for supplying drugs to a man who was killed in a car crash in the city of Didcot.,0.3773584905660377,0.11764705882352941,0.22641509433962265,0.0430178473183533,0.2558630501629262,0.44730010628700256
abstractive,Two men have been found guilty of murdering a man who was killed in a car crash in Oxford.,0.34782608695652173,0.09090909090909093,0.2608695652173913,0.03429763616235134,0.20306536259541985,0.47507843375205994
extractive,"But the unions say members are being ""robbed"" and will have to pay more and work longer for lower pensions. Among the public sector workers taking part in the 24-hour strike are civil servants, NHS workers - including paramedics - border force staff and lecturers. Mark Serwotka, general secretary of the PCS union - which estimates that an ""overwhelming majority"" of its 250,000 public sector members are on strike - said the UK would have ""the highest pension age of any European country"". The POA says the nationwide protests by its officers ""achieved their objective in sending clear message to government that prison officers should not be working until the age of 68"" and that their return to work was not prompted by the threat of an injunction. Organiser the Police Federation said its members - who are prevented by law from taking industrial action - were protesting against a reduction in the number of officers, a lack of consultation over plans for reform, and pay and pensions.",0.2105263157894737,0.05319148936170213,0.1473684210526316,0.017603040726378805,0.27130754886831276,0.20229893922805786
hybrid,"Police unions have said they are ""really disappointed"" by the number of members of the UK's prisons, a government union has said.",0.28571428571428575,0.0,0.20408163265306123,0.017209027700533234,0.14705882352941177,0.19105426967144012
abstractive,"Police unions are urging members of the public sector to accept their offer to pay more and work longer for lower pensions, the government has said.",0.2692307692307692,0.08,0.19230769230769232,0.03650116098552395,0.2365491651205937,0.266372412443161
extractive,"But Birmingham's bid has yet to confirm which of the optional sports it will include. The council said it was following guidelines laid down by the Department for Culture, Media and Sport about how to announce key elements of the bid, including disciplines and venues. [a] bit of a revamp would be absolutely brilliant and I think for the future it'd be fantastic."" Ian Ward, deputy leader of Birmingham City Council and Birmingham Commonwealth Games Steering Group chair, said: ""We can also leave a legacy behind of grass roots sporting facilities that the people in this city, particularly young people, will be able to utilise in the future.""",0.16417910447761194,0.060606060606060615,0.11940298507462686,0.0093583491639019,0.1908335350601146,0.0884084478020668
hybrid,Birmingham City Council has said it will announce its bid for the sport of grass roots sports. It has said it will announce the plans for the sport of grass roots.,0.2545454545454545,0.0,0.10909090909090909,0.013530357270081759,0.13100436681222707,0.1130591556429863
abstractive,Birmingham has announced plans to host the 2022 Commonwealth Games in Birmingham. The city is considering a bid to host the 2022 games.,0.5106382978723404,0.31111111111111117,0.425531914893617,0.21800193956058223,0.45735013649452155,0.40155714750289917
extractive,"""The typewriter is especially adapted to feminine fingers. The typical typist was a liberated woman. But her job was a boring one. Women were cheaper than men, and took over the jobs that were previously filled by young boys, who would have been supervised by an older man because it was so mind-bendingly boring. ""It was almost unbelievably soothing to sit in the quiet upper room with nothing to do but lay out banknotes in patterns like patience cards,"" she wrote. ""Learning all about the little marks on them, crossing them up in piles like card houses, sorting them in sixties and finally entering their numbers in beautiful ledgers made of the very best paper, as if intended to last out all ages."" In the late 19th Century it was inconceivable to have men working alongside typewriter girls, for fear of damage to their morals. An autobiography by a male employee at the Bank of England recalls how ridiculous it all was. A particularly patronising piece was published in the Liverpool Echo in 1911: ""These intrepid typewriter pounders, instead of being allowed to gloat over love novels or do fancy crocheting during the time they are not 'pounding', should fill in their spare time washing out the offices and dusting same, which you will no doubt agree is more suited to their sex and maybe would give them a little practice and insight into the work they will be called up to do should they so far demean themselves as to marry one of the poor male clerks whose living they are doing their utmost to take out of his hands at the present time."" But actually the arrival of women in the office wasn't altogether bad for men. If they had working daughters - as many did - their households were better off. And then, of course, the women were easy on the eye and possible candidates for future wives and mistresses. Thanks to the marriage bar (which, extraordinarily, stayed in place until the 1960s), the supply of women was constantly replenished - as they married and left, new girls took their place. It was their job to look after the younger typists. She wrote with some bitterness: ""The girls show a zeal and zest which no boy thinks of emulating. They have become mere machines."" Hogarth left the bank in 1905 for a job as principal of Cheltenham College - possibly more fitting to a woman of her intelligence. It would be a while before a woman had a crack at the interesting stuff at the Bank of England.",0.06607929515418502,0.017699115044247784,0.05726872246696035,0.003810676031965804,0.1081916537867079,-0.043628569692373276
